"corporation_cd","item_short_name","medicine_cd","amount_cd","start_date","end_date","locale_id","item_medicine_amount_kj","item_medicine_amount_kn","business_key","drugs_cd","item_medicine_amount_en","unit","item_medicine","hq_item_regulation_flag","standard_class_div","sales_tax_rate_div","unit_pp","main_pp","ee_ea_div","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","NAFP","16","030","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ナフトピジル錠７５ｍｇ","ﾅﾌﾄﾋﾟｼﾞﾙｼﾞﾖｳ75MG","0001","02","NAFP-T75MG",,"NAFP-T","0","A","10","50.100","45.550","1",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NB","32",,"04/01/2008 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NB-V","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NB","32",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NB-V","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:43","ips00017","09/09/2019 17:00:17"
"1000","NB","32",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NB-V","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NB","32","010","04/01/2008 00:00:00","09/30/2017 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","08","29728.000","27525.930","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NB","32","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","08","29728.000","27525.930","0",,"0","iko90002","11/08/2017 15:44:01","iko90001","02/23/2018 21:01:03"
"1000","NB","32","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","08","28935.000","26791.670","0",,"0","iko90001","02/23/2018 21:01:03","ips00017","09/09/2019 17:00:17"
"1000","NB","32","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","28949.000","26317.270","0",,"0","ips00017","09/09/2019 17:00:17","ips00039","03/13/2020 11:34:42"
"1000","NB","32","010","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","28650.000","26045.450","0",,"0","ips00039","03/13/2020 11:34:41","ips00006","03/11/2021 13:05:24"
"1000","NB","32","010","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","27311.000","24828.180","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","NB","32","010","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","26590.000","24172.730","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:16"
"1000","NB","32","010","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","25888.000","23534.550","0",,"0","ecl09815","03/03/2023 10:55:16","ecl09815","03/05/2024 12:41:10"
"1000","NB","32","010","04/01/2024 00:00:00","12/31/2999 00:00:00","ja","ナーブロック筋注２５００単位","ﾅ-ﾌﾞﾛﾂｸｷﾝﾁﾕｳ2500ﾀﾝｲ","0001","02","NB-V 2500",,"NB-V","0","B","10","25205.000","22913.640","0",,"0","ecl09815","03/05/2024 12:41:10","ecl09815","03/05/2024 12:41:10"
"1000","NEO","51",,"12/01/2011 00:00:00","09/30/2017 00:00:00","ja",,,"0001","03",,,"NEO-*","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:41","init_data","01/25/2018 20:38:41"
"1000","NEO","51",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","03",,,"NEO-*","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 15:08:12","ips00017","09/09/2019 17:00:20"
"1000","NEO","51",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","03",,,"NEO-*","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","NEO","51","010","12/01/2011 00:00:00","09/30/2017 00:00:00","ja","ラピッドテスタＦＬＵＮＥＯ","ﾗﾋﾟﾂﾄﾞﾃｽﾀFLU･NEO","0001","03","NEO",,"NEO-*","0","Z","08","0.000","0.000","0",,"0","init_data","01/25/2018 20:38:41","init_data","01/25/2018 20:38:41"
"1000","NEO","51","010","10/01/2017 00:00:00","09/30/2019 00:00:00","ja","ラピッドテスタＦＬＵＮＥＯ","ﾗﾋﾟﾂﾄﾞﾃｽﾀFLU･NEO","0001","03","NEO",,"NEO-*","0","Z","08","0.000","0.000","0",,"0","iko90002","11/08/2017 15:08:12","ips00017","09/09/2019 17:00:20"
"1000","NEO","51","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ラピッドテスタＦＬＵＮＥＯ","ﾗﾋﾟﾂﾄﾞﾃｽﾀFLU･NEO","0001","03","NEO",,"NEO-*","0","Z","10","0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","NEQ","14",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NEQ-G","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","14",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NEQ-G","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:43","ips00017","09/09/2019 17:00:17"
"1000","NEQ","14",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NEQ-G","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NEQ","14","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ノイキノン顆粒１％","ﾉｲｷﾉﾝｶﾘｭｳ1%","0001","02","NEQ-G 1%","mg","NEQ-G","0","A","08","18.300","16.940","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","14","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ノイキノン顆粒１％","ﾉｲｷﾉﾝｶﾘｭｳ1%","0001","02","NEQ-G 1%","mg","NEQ-G","0","A","08","18.300","16.940","0",,"0","iko90002","11/08/2017 15:44:01","iko90001","02/23/2018 21:01:03"
"1000","NEQ","14","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","ノイキノン顆粒１％","ﾉｲｷﾉﾝｶﾘｭｳ1%","0001","02","NEQ-G 1%","mg","NEQ-G","0","A","08","15.800","14.630","0",,"0","iko90001","02/23/2018 21:01:03","ips00017","09/09/2019 17:00:17"
"1000","NEQ","14","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","ノイキノン顆粒１％","ﾉｲｷﾉﾝｶﾘｭｳ1%","0001","02","NEQ-G 1%",,"NEQ-G","0","A","10","15.600","14.180","0",,"0","ips00017","09/09/2019 17:00:17","ips00039","03/13/2020 11:34:42"
"1000","NEQ","14","010","04/01/2020 00:00:00","12/31/2999 00:00:00","ja","ノイキノン顆粒１％","ﾉｲｷﾉﾝｶﾘｭｳ1%","0001","02","NEQ-G 1%",,"NEQ-G","0","A","10","14.700","13.360","0",,"0","ips00039","03/13/2020 11:34:42","ips00039","03/13/2020 11:34:42"
"1000","NEQ","16",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NEQ-T","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","16",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NEQ-T","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:43","ips00017","09/09/2019 17:00:17"
"1000","NEQ","16",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NEQ-T","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NEQ","16","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg","mg","NEQ-T","1","A","08","13.000","12.040","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","16","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg","mg","NEQ-T","1","A","08","13.000","12.040","0",,"0","iko90002","11/08/2017 15:44:01","iko90001","02/23/2018 21:01:03"
"1000","NEQ","16","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg","mg","NEQ-T","1","A","08","12.300","11.390","0",,"0","iko90001","02/23/2018 21:01:03","ips00017","09/09/2019 17:00:17"
"1000","NEQ","16","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","12.200","11.090","0",,"0","ips00017","09/09/2019 17:00:17","ips00039","03/13/2020 11:34:42"
"1000","NEQ","16","010","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","11.700","10.640","0",,"0","ips00039","03/13/2020 11:34:42","ips00006","03/11/2021 13:05:24"
"1000","NEQ","16","010","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","11.300","10.270","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","NEQ","16","010","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","10.600","9.640","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:16"
"1000","NEQ","16","010","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","9.900","9.000","0",,"0","ecl09815","03/03/2023 10:55:16","ecl09815","03/05/2024 12:41:10"
"1000","NEQ","16","010","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","8.900","8.090","0",,"0","ecl09815","03/05/2024 12:41:10","ips00006","03/07/2025 13:12:17"
"1000","NEQ","16","010","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","8.200","7.450","0","2025/3/7 薬価改定に伴う単位薬価更新","0","ips00006","03/07/2025 13:12:17","ips00006","03/05/2026 10:57:40"
"1000","NEQ","16","010","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","ノイキノン錠５ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ5mg","0001","02","NEQ-T 5mg",,"NEQ-T","0","A","10","7.300","6.640","0","2025/3/7 薬価改定に伴う単位薬価更新
2026/3/5 薬価改定に伴う単位薬価更新","0","ips00006","03/05/2026 10:57:40","ips00006","03/05/2026 10:57:40"
"1000","NEQ","16","020","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg","mg","NEQ10-TABB","1","A","08","17.100","15.830","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","16","020","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg","mg","NEQ10-TABB","1","A","08","17.100","15.830","0",,"0","iko90002","11/08/2017 15:44:01","iko90001","02/23/2018 21:01:03"
"1000","NEQ","16","020","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg","mg","NEQ10-TABB","1","A","08","14.500","13.430","0",,"0","iko90001","02/23/2018 21:01:03","ips00017","09/09/2019 17:00:17"
"1000","NEQ","16","020","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","14.200","12.910","0",,"0","ips00017","09/09/2019 17:00:17","ips00039","03/13/2020 11:34:42"
"1000","NEQ","16","020","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","13.600","12.360","0",,"0","ips00039","03/13/2020 11:34:42","ips00006","03/11/2021 13:05:24"
"1000","NEQ","16","020","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","12.800","11.640","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","NEQ","16","020","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","11.800","10.730","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:16"
"1000","NEQ","16","020","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","10.900","9.910","0",,"0","ecl09815","03/03/2023 10:55:16","ecl09815","03/05/2024 12:41:10"
"1000","NEQ","16","020","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","9.500","8.640","0",,"0","ecl09815","03/05/2024 12:41:10","ips00006","03/07/2025 13:12:17"
"1000","NEQ","16","020","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","8.400","7.640","0","2025/3/7 薬価改定に伴う単位薬価更新","0","ips00006","03/07/2025 13:12:17","ips00006","03/05/2026 10:57:40"
"1000","NEQ","16","020","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","ノイキノン錠10ｍｇ","ﾉｲｷﾉﾝｼﾞｮｳ10mg","0001","02","NEQ-T 10mg",,"NEQ10-TABB","0","A","10","7.200","6.550","0","2025/3/7 薬価改定に伴う単位薬価更新
2026/3/5 薬価改定に伴う単位薬価更新","0","ips00006","03/05/2026 10:57:40","ips00006","03/05/2026 10:57:40"
"1000","NEQ","17",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NEQ-ST","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","17",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NEQ-ST","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 14:56:43","ips00017","09/09/2019 17:00:17"
"1000","NEQ","17",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NEQ-ST","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NEQ","17","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg","mg","NEQ-ST","1","A","08","17.100","15.830","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","17","010","10/01/2017 00:00:00","03/31/2018 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg","mg","NEQ-ST","1","A","08","17.100","15.830","0",,"0","iko90002","11/08/2017 15:44:01","iko90001","02/23/2018 21:01:03"
"1000","NEQ","17","010","04/01/2018 00:00:00","09/30/2019 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg","mg","NEQ-ST","1","A","08","14.500","13.430","0",,"0","iko90001","02/23/2018 21:01:03","ips00017","09/09/2019 17:00:17"
"1000","NEQ","17","010","10/01/2019 00:00:00","03/31/2020 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","14.200","12.910","0",,"0","ips00017","09/09/2019 17:00:17","ips00039","03/13/2020 11:34:42"
"1000","NEQ","17","010","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","13.600","12.360","0",,"0","ips00039","03/13/2020 11:34:42","ips00006","03/11/2021 13:05:24"
"1000","NEQ","17","010","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","12.800","11.640","0",,"0","ips00006","03/11/2021 13:05:24","ips00006","03/14/2022 15:05:34"
"1000","NEQ","17","010","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","11.800","10.730","0",,"0","ips00006","03/14/2022 15:05:34","ecl09815","03/03/2023 10:55:16"
"1000","NEQ","17","010","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","10.900","9.910","0",,"0","ecl09815","03/03/2023 10:55:16","ecl09815","03/05/2024 12:41:10"
"1000","NEQ","17","010","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","9.500","8.640","0",,"0","ecl09815","03/05/2024 12:41:10","ips00006","03/07/2025 13:12:17"
"1000","NEQ","17","010","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","8.400","7.640","0","2025/3/7 薬価改定に伴う単位薬価更新","0","ips00006","03/07/2025 13:12:17","ips00006","03/05/2026 10:57:40"
"1000","NEQ","17","010","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","ノイキノン糖衣錠１０ｍｇ","ﾉｲｷﾉﾝﾄｳｲｼﾞｮｳ10mg","0001","02","NEQ-ST 10mg",,"NEQ-ST","0","A","10","7.200","6.550","0","2025/3/7 薬価改定に伴う単位薬価更新
2026/3/5 薬価改定に伴う単位薬価更新","0","ips00006","03/05/2026 10:57:40","ips00006","03/05/2026 10:57:40"
"1000","NEQ","21",,"01/01/1900 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NEQ-C","0",,,"0.000","0.000","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","21",,"10/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NEQ-C","0",,,"0.000","0.000","0",,"0","iko90002","11/08/2017 15:07:15","ips00017","09/09/2019 17:00:17"
"1000","NEQ","21",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NEQ-C","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NEQ","21","010","01/01/1900 00:00:00","09/30/2017 00:00:00","ja","ＮＥＱ　５ＭＧカプセル","NEQ  5MG         CAP","0001","02","NEQ5-C","MG","NEQ-C","1","A","08","13.800","12.780","0",,"0","init_data","01/25/2018 20:38:35","init_data","01/25/2018 20:38:35"
"1000","NEQ","21","010","10/01/2017 00:00:00","09/30/2019 00:00:00","ja","ＮＥＱ　５ＭＧカプセル","NEQ  5MG         CAP","0001","02","NEQ5-C","MG","NEQ-C","1","A","08","13.800","12.780","0",,"0","iko90002","11/08/2017 15:07:15","ips00017","09/09/2019 17:00:17"
"1000","NEQ","21","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ＮＥＱ　５ＭＧカプセル","NEQ  5MG         CAP","0001","02","NEQ5-C",,"NEQ-C","0","A","10","13.800","12.550","0",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NEXT","51",,"02/01/2018 00:00:00","09/30/2019 00:00:00","ja",,,"0001","03",,,"*","0",,,"0.000","0.000","0",,"0","ecl07453","02/09/2018 14:12:09","ips00017","09/09/2019 17:00:20"
"1000","NEXT","51",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","03",,,"*","0",,,"0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","NEXT","51","010","02/01/2018 00:00:00","09/30/2019 00:00:00","ja","ラピッドテスタＦＬＵＮＥＸＴ","ﾗﾋﾟｯﾄﾞﾃｽﾀFLUNEXT","0001","03","NEXT",,"*","0","Z","08","0.000","0.000","0",,"0","ecl07453","02/09/2018 14:12:09","ips00017","09/09/2019 17:00:20"
"1000","NEXT","51","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ラピッドテスタＦＬＵＮＥＸＴ","ﾗﾋﾟｯﾄﾞﾃｽﾀFLUNEXT","0001","03","NEXT",,"*","0","Z","10","0.000","0.000","0",,"0","ips00017","09/09/2019 17:00:20","ips00017","09/09/2019 17:00:20"
"1000","NFC","32",,"04/01/2016 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NFC-V","0",,,"0.000","0.000","2",,"0","init_data","01/25/2018 20:38:36","init_data","01/25/2018 20:38:36"
"1000","NFC","32",,"10/01/2017 00:00:00","11/30/2017 00:00:00","ja",,,"0001","02",,,"NFC-V","0",,,"0.000","0.000","2",,"0","iko90002","11/08/2017 14:56:43","iko90001","12/20/2017 20:27:18"
"1000","NFC","32",,"12/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NFC-V","0",,,"0.000","0.000","2",,"0","iko90001","12/20/2017 20:27:18","ips00017","09/09/2019 17:00:17"
"1000","NFC","32",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NFC-V","0",,,"0.000","0.000","2",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NFC","32","010","04/01/2016 00:00:00","09/30/2017 00:00:00","ja","ＮＦＣＢＡＧ１３７Ｇ","NFCBAG137G","0001","02","NFCBAG137G",,"NFC-V","0","B","08","1071.900","992.500","2",,"0","init_data","01/25/2018 20:38:36","init_data","01/25/2018 20:38:36"
"1000","NFC","32","010","10/01/2017 00:00:00","11/30/2017 00:00:00","ja","ＮＦＣＢＡＧ１３７Ｇ","NFCBAG137G","0001","02","NFCBAG137G",,"NFC-V","0","B","08","1071.900","992.500","2",,"0","iko90002","11/08/2017 15:08:12","iko90001","12/20/2017 20:27:18"
"1000","NFC","32","010","12/01/2017 00:00:00","09/30/2019 00:00:00","ja","ＮＦＣＢＡＧ１３７Ｇ","NFCBAG137G","0001","02","NFCBAG137G",,"NFC-V","0","B","08","1071.900","992.500","2",,"0","iko90001","12/20/2017 20:27:18","ips00017","09/09/2019 17:00:17"
"1000","NFC","32","010","10/01/2019 00:00:00","12/31/2999 00:00:00","ja","ＮＦＣＢＡＧ１３７Ｇ","NFCBAG137G","0001","02","NFCBAG137G",,"NFC-V","0","B","10","1071.900","974.450","2",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
"1000","NFC","35",,"04/01/2016 00:00:00","09/30/2017 00:00:00","ja",,,"0001","02",,,"NFC-*","0",,,"0.000","0.000","2",,"0","init_data","01/25/2018 20:38:36","init_data","01/25/2018 20:38:36"
"1000","NFC","35",,"10/01/2017 00:00:00","11/30/2017 00:00:00","ja",,,"0001","02",,,"NFC-*","0",,,"0.000","0.000","2",,"0","iko90002","11/08/2017 14:56:43","iko90001","12/20/2017 20:27:18"
"1000","NFC","35",,"12/01/2017 00:00:00","09/30/2019 00:00:00","ja",,,"0001","02",,,"NFC-*","0",,,"0.000","0.000","2",,"0","iko90001","12/20/2017 20:27:18","ips00017","09/09/2019 17:00:17"
"1000","NFC","35",,"10/01/2019 00:00:00","12/31/2999 00:00:00","ja",,,"0001","02",,,"NFC-*","0",,,"0.000","0.000","2",,"0","ips00017","09/09/2019 17:00:17","ips00017","09/09/2019 17:00:17"
